[2016-06-22 20:39:33,384]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:33,394]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:33,401]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:33,411]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:33,750]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:39:34,402]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:34,414]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:34,423]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:34,430]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:36,042]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:36,049]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:37,029]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:37,035]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:37,043]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:37,049]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:40,678]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:40,685]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:42,964]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:43,055]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:39:43,119]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:39:44,744]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:39:44,751]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:44,756]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:45,377]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:39:45,946]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:45,954]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:46,541]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:39:46,809]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:46,816]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:46,886]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:39:47,750]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:39:49,060]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:49,326]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:49,402]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:39:50,447]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:50,525]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:39:52,599]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:53,657]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:53,664]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:54,469]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:54,476]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:55,012]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:55,019]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:55,917]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:39:56,690]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:57,467]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:57,536]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:39:57,542]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:57,549]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:57,852]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:57,859]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:39:59,170]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:00,727]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:00,737]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:00,744]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:00,815]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:40:03,020]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:40:03,365]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:40:05,036]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:40:05,981]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:05,991]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:05,998]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:07,075]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:40:08,943]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:08,951]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:09,260]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:12,484]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:40:12,609]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:40:15,586]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:40:15,656]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:40:16,256]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:16,264]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:17,767]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:40:19,940]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:19,947]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:21,092]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:21,098]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:21,105]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:21,175]  10 -- ERROR -- Host.TxUpdCustomer [WriteLog] -- Email already registered
[2016-06-22 20:40:21,181]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
[2016-06-22 20:40:23,006]  10 -- ERROR -- Host.TxUpdPhotographer [WriteLog] -- Email already registered
